id. Response ID;submitdate. Date submitted;Month Year[subm...Date submitted];Month[Month Yea...ate submitted]];Year[Month Year...ate submitted]];lastpage. Last page;Carmain;Previous PHEVs;Previous BEVs;Previous HEVs;Previous CNGs;Household Income;Importance of reducing greenhouse gas emissions (-3 not important, 3 important);Home ownership (own 1);Home Type (detached 1);Highest Level of Education;Longest trip in the last 12 months;Number of trips over 200 miles in the last 12 months;One-way commute distance;Number of people in the household;Age;Gender (Male 1);Number of vehicles in the household;Annual VMT Estimate ;FCV, BEV Dummy
PHASE_2.5_4948;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4949;12.07.2017 21:38;Jul 17;7;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;175000;2,81;1;1;3;529,87;1;0;4;45;1;2;6000;1
PHASE_2.5_4950;14.07.2017 13:31;Jul 17;7;2017;45;2016 Volkswagen e-Golf;0;0;0;0;225000;2,87;1;1;4;485,72;0;13,37;2;45;1;2;8515,2;1
PHASE_2.5_4951;14.07.2017 18:42;Jul 17;7;2017;45;2016 Volkswagen e-Golf;0;0;0;0;;1,05;1;1;4;373,17;3;32,06;2;45;1;1;15600;1
PHASE_2.5_4952;;;;;9;2016 Volkswagen e-Golf;0;0;0;0;;;;;;;;;;;;3;;1
PHASE_2.5_4953;;;;;4;2017 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4954;16.07.2017 00:59;Jul 17;7;2017;45;2017 Ford C-Max Energi;1;0;0;0;125000;1,46;1;1;4;348,41;0;6,46;2;75;0;2;6948;
PHASE_2.5_4955;16.07.2017 11:12;Jul 17;7;2017;45;2017 Toyota Prius Prime;1;0;0;0;;1,32;1;1;4;;0;32,19;4;55;0;4;9600;
PHASE_2.5_4956;;;;;3;2016 Tesla Model X;;;;;;;;;;;;;;;;1;;1
PHASE_2.5_4957;;;;;29;2017 BMW i3;0;0;0;0;;;;;;329,65;0;30,98;3;25;0;2;;
PHASE_2.5_4958;;;;;31;2017 Audi A3 Sportback e-tron;0;0;0;0;;;;;;;0;21,98;2;35;0;2;;
PHASE_2.5_4959;17.07.2017 10:15;Jul 17;7;2017;45;2016 Tesla Model X;;;;;;;;;;;;;;;;1;;1
PHASE_2.5_4960;17.07.2017 13:41;Jul 17;7;2017;45;2017 BMW i3;0;0;0;0;;1,58;1;0;4;3037,9;0;4,37;2;75;0;2;-23576;
PHASE_2.5_4961;;;;;3;2017 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4963;19.07.2017 09:28;Jul 17;7;2017;45;2017 Chevrolet Bolt EV;;;;;125000;2,77;0;0;4;81,76;4;29,81;1;35;1;1;10050;1
PHASE_2.5_4964;19.07.2017 11:40;Jul 17;7;2017;45;2017 Chevrolet Bolt EV;1;0;1;0;475000;2,6;1;1;4;192,64;1;24,7;4;45;0;2;7543,2;1
PHASE_2.5_4965;19.07.2017 21:12;Jul 17;7;2017;45;2014 Toyota Prius Plug-in;0;0;0;0;225000;-0,19;0;0;4;;0;19,52;2;35;1;2;16200;
PHASE_2.5_4966;20.07.2017 13:47;Jul 17;7;2017;45;2016 Hyundai Sonata Plug-in Hybrid;0;0;0;0;125000;2,78;0;0;3;315,23;1;16,69;1;65;1;1;9826,909091;
PHASE_2.5_4967;20.07.2017 19:37;Jul 17;7;2017;45;2017 Chevrolet Volt;0;0;0;0;125000;2,26;0;1;3;220,91;0;6,09;2;25;0;2;-12000;
PHASE_2.5_4968;20.07.2017 21:03;Jul 17;7;2017;45;2015 Toyota Prius Plug-in;0;0;0;0;125000;2,76;1;1;3;111,76;3;17,51;4;35;1;2;12000;
PHASE_2.5_4969;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4972;;;;;16;2017 Nissan Leaf;0;0;1;0;;;;;;;;;2;65;1;4;;1
PHASE_2.5_4971;;;;;9;2017 BMW i3;0;1;0;0;;;;;;;;;;;;3;;
PHASE_2.5_4973;23.07.2017 17:02;Jul 17;7;2017;45;2017 Nissan Leaf;0;0;0;0;;0;1;1;3;234,75;0;22,57;3;65;0;3;12000;1
PHASE_2.5_4974;;;;;0;;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4977;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4976;26.07.2017 22:07;Jul 17;7;2017;45;2017 Chevrolet Volt;0;0;0;0;175000;2,44;1;1;3;272,15;2;10,9;4;35;0;2;11127;
PHASE_2.5_4978;;;;;9;2017 Chevrolet Volt;0;0;0;0;;;;;;;;;;;;4;;
PHASE_2.5_4979;;;;;9;2017 BMW i3;0;0;1;1;;;;;;;;;;;;3;;1
PHASE_2.5_4980;;;;;32;2015 Toyota Prius Plug-in;;;;;;;;;;137,21;150;4,09;2;35;0;2;;
PHASE_2.5_4981;31.07.2017 17:27;Jul 17;7;2017;45;2016 Chevrolet Volt;;;;;75000;2,77;1;1;4;223,39;1;24,91;3;65;0;1;14623,63636;
PHASE_2.5_4984;04.08.2017 12:14;Aug 17;8;2017;45;2016 Tesla Model S;0;0;0;0;;2,81;1;1;3;393,07;1;0,5;2;45;1;1;8947,5;1
PHASE_2.5_4983;;;;;-1;;;;;;;;;;;;;;;;;1;;
PHASE_2.5_4985;04.08.2017 16:01;Aug 17;8;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;175000;2,71;1;1;3;85,04;5;12,21;2;65;0;2;10500;1
PHASE_2.5_4986;05.08.2017 14:29;Aug 17;8;2017;45;2017 Chevrolet Bolt EV;0;0;1;0;125000;2,61;1;1;4;407,76;0;0,44;2;75;0;2;4800;1
PHASE_2.5_4987;05.08.2017 18:38;Aug 17;8;2017;45;2016 Nissan Leaf;0;0;1;0;125000;2,76;0;0;3;284,52;0;18,09;2;45;0;2;8571,428571;1
PHASE_2.5_4988;;;;;18;2017 Chevrolet Bolt EV;0;0;0;0;;;;;;;;;2;65;0;2;;1
PHASE_2.5_4989;08.08.2017 00:38;Aug 17;8;2017;45;2013 Toyota Prius Plug-in;0;0;1;0;75000;2,56;1;1;4;499,19;24;145,22;2;45;1;2;16196,8;
PHASE_3_11;26.10.2017 13:32;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;2,82;;1;4;;0;70,33;7;45;0;3;22630,28571;
PHASE_3_12;26.10.2017 13:24;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;-0,16;0;1;3;119,41;0;17,32;2;25;0;2;17142,85714;
PHASE_3_13;26.10.2017 13:39;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;425000;-2,26;1;1;4;513,51;2;13,78;4;45;0;3;8224,5;
PHASE_3_14;26.10.2017 13:22;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;;0;0;3;;0;14,86;1;35;0;1;19350;
PHASE_3_15;26.10.2017 13:49;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;225000;2,86;1;1;3;465,79;2;23,83;2;35;0;2;16542,85714;
PHASE_3_16;;;;;33;2017 Toyota Prius Prime;1;0;0;0;;;;;;282,14;3;54,66;2;35;0;2;;
PHASE_3_17;26.10.2017 13:45;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;50000;2,87;1;1;3;366,48;2;19,19;3;25;0;3;18000;
PHASE_3_18;;;;;13;2017 Toyota Prius Prime;1;0;1;0;;;;;;;;;4;35;0;4;;
PHASE_3_19;26.10.2017 17:53;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;2,76;1;0;4;254,2;1;46,26;2;35;1;2;30366;
PHASE_3_20;28.10.2017 17:06;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,97;1;1;4;288,79;6;413,73;3;35;1;1;7665;
PHASE_3_21;;;;;1;;;;;;;;;;;;;;;;;1;;
PHASE_3_22;28.10.2017 00:12;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;2,98;0;0;3;368,96;1;12,84;2;35;0;1;7542,857143;
PHASE_3_23;26.10.2017 13:49;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,91;1;1;3;272,84;0;4,52;4;45;0;2;11121,6;
PHASE_3_24;26.10.2017 15:35;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;50000;0,19;1;;2;302,1;1;25,41;2;65;0;2;11161,71429;
PHASE_3_25;26.10.2017 14:33;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;1;1;0;;1,32;1;1;3;2215,59;2;42,82;4;25;1;5;19440;
PHASE_3_26;26.10.2017 13:52;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;125000;2,92;0;0;3;123,3;3;8,44;2;35;0;2;160000;
PHASE_3_28;26.10.2017 13:43;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;275000;-0,01;1;1;4;;0;7,64;2;35;1;3;4500;
PHASE_3_29;26.10.2017 13:52;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,74;1;1;3;133,18;2;4,47;2;35;0;2;10080;
PHASE_3_30;27.10.2017 08:46;Okt 17;10;2017;45;2016 Chevrolet Volt;1;0;1;0;75000;2,15;1;1;3;;0;13,53;4;35;0;4;12000;
PHASE_3_31;26.10.2017 13:50;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;;2,61;1;1;2;665,18;1;18,97;6;35;0;1;10285,71429;
PHASE_3_32;26.10.2017 14:27;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;125000;2,76;1;1;3;117,36;1;33,31;3;45;1;3;37200;
PHASE_3_33;26.10.2017 13:51;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;1;0;0;175000;0,02;0;1;2;321,42;1;44,38;2;35;0;2;31200;
PHASE_3_34;26.10.2017 13:35;Okt 17;10;2017;45;2017 Toyota prius prime;;;;;;;;;;;;;;;;1;;
PHASE_3_35;26.10.2017 13:52;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;-1,38;1;1;3;280,45;12;35,3;3;35;0;2;18910;
PHASE_3_36;26.10.2017 14:28;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,77;1;1;2;308,02;2;48,3;2;35;0;2;20961,6;
PHASE_3_37;26.10.2017 14:05;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;2,87;1;0;4;206,51;0;7,59;2;45;0;2;5000;
PHASE_3_38;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_39;26.10.2017 13:57;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,98;1;1;4;148,62;2;22,44;3;45;0;3;16320;
PHASE_3_41;26.10.2017 14:08;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;2,72;1;1;2;234,52;2;22,31;2;45;1;2;21600;
PHASE_3_42;26.10.2017 14:47;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;2,99;1;1;3;182,14;1;3,73;2;65;0;2;6400;
PHASE_3_43;;;;;30;2017 Toyota Prius Prime;0;0;0;0;;;;;;;50;85,74;1;45;0;1;;
PHASE_3_44;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_45;26.10.2017 15:11;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;275000;3;1;1;3;;0;20,71;3;35;0;2;10666,66667;
PHASE_3_46;26.10.2017 14:15;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;;2,77;0;0;3;325,7;1;5,88;2;45;1;1;11320,8;
PHASE_3_47;27.10.2017 13:20;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;2,84;1;1;4;;0;5,69;5;35;1;2;12514,28571;
PHASE_3_48;;;;;26;2017 Toyota Prius Prime;0;0;1;0;;;;;;;2;57,74;2;45;1;2;;
PHASE_3_49;26.10.2017 14:31;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;-1,53;0;0;3;256,9;0;20,58;2;35;0;2;20625;
PHASE_3_50;26.10.2017 14:25;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;225000;0,04;1;1;2;195,06;3;15,67;4;45;0;2;14030;
PHASE_3_51;26.10.2017 14:48;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;-3;1;1;3;896,89;6;60,79;3;55;0;3;35262;
PHASE_3_52;27.10.2017 14:36;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;2,75;0;0;4;352,26;6;18,35;2;45;0;2;12297,6;
PHASE_3_53;;;;;39;2017 Toyota Prius Prime;0;0;0;0;;2,69;;;;;0;10,72;4;55;0;3;;
PHASE_3_54;26.10.2017 14:39;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;275000;2,77;1;1;4;109,11;5;;4;55;1;3;12024;
PHASE_3_55;26.10.2017 14:53;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;125000;2,95;1;1;4;1275,41;5;25,94;4;45;0;3;21120;
PHASE_3_56;;;;;31;2017 Toyota Prius Prime;0;1;0;0;;;;;;281,7;2;32,8;4;55;0;3;;
PHASE_3_57;26.10.2017 14:32;Okt 17;10;2017;45;2017 Toyota Prius Prime;1;0;0;0;125000;2,8;1;1;4;;0;6,97;3;55;0;1;13200;
PHASE_3_58;26.10.2017 14:39;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;225000;2,75;0;0;3;119,77;3;24,41;2;35;0;2;13800;
PHASE_3_59;26.10.2017 14:41;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;75000;2,54;1;1;3;355,74;2;60,66;4;55;0;4;30000;
PHASE_3_60;26.10.2017 15:44;Okt 17;10;2017;45;2017 TOYOTA PRIUS PRIME;0;0;0;0;500000;2,9;1;1;4;285,32;1;12,28;2;65;1;3;2400;
PHASE_3_61;;;;;32;2017 Toyota Prius Prime;0;1;0;0;;;;;;;0;8,5;2;35;1;2;;
PHASE_3_62;26.10.2017 14:21;Okt 17;10;2017;45;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_63;26.10.2017 14:41;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;50000;2,59;0;0;3;209,57;2;19,3;1;25;0;1;14000;
PHASE_3_64;26.10.2017 14:53;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;50000;2,68;1;1;2;710,95;0;26,88;2;35;0;2;28500;
PHASE_3_65;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_66;26.10.2017 14:41;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;2,62;0;0;3;90,19;1;15,26;2;35;1;1;4800;
PHASE_3_67;26.10.2017 15:56;Okt 17;10;2017;45;2017 Toyota Prius Prime;;;;;125000;2,9;0;0;4;132,36;1;28,19;2;35;1;1;21000;
PHASE_3_68;;;;;3;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_69;;;;;3;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_70;26.10.2017 14:48;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;75000;2,84;0;0;4;114,91;2;34,46;1;55;0;1;15000;
PHASE_3_71;26.10.2017 15:21;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,93;1;1;4;266,23;0;7,17;4;45;1;2;7356;
PHASE_3_72;;;;;7;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_73;26.10.2017 14:53;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;175000;2,73;0;0;4;373,7;0;14,38;3;35;1;2;9000;
PHASE_3_74;26.10.2017 15:07;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;-1,26;0;0;3;;0;;4;45;0;2;30000;
PHASE_3_75;;;;;9;2017 Toyota Prius Prime;0;0;0;0;;;;;;;;;;;;2;;
PHASE_3_76;;;;;0;;;;;;;;;;;;;;;;;1;;
PHASE_3_77;26.10.2017 14:52;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;325000;3;1;0;4;427,21;1;45,91;3;45;1;1;18490,28571;
PHASE_3_78;;;;;30;2017 Toyota Prius Prime;0;0;0;0;;;;;;449,49;0;0,61;4;45;1;2;;
PHASE_3_79;26.10.2017 17:38;Okt 17;10;2017;45;2017 Toyota Prius Prime;1;0;0;0;75000;1,96;1;1;4;;0;13,92;2;65;0;1;8600;
PHASE_3_80;26.10.2017 15:07;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;125000;2,96;1;1;4;305,58;1;;4;65;0;4;21000;
PHASE_3_81;26.10.2017 15:01;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;2,94;0;1;4;535,4;0;2,25;3;35;0;2;7830;
PHASE_3_82;26.10.2017 14:59;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;2,71;0;0;4;43,28;0;30,71;4;45;0;2;27000;
PHASE_3_83;;;;;28;2017 Toyota Prius Prime;0;0;1;0;;;;;;367,09;10;34,42;3;45;1;2;;
PHASE_3_84;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_85;;;;;24;2017 Toyota Prius Prime;1;0;1;0;;;;;;;;14,57;2;75;0;3;;
PHASE_3_87;26.10.2017 15:11;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;0,01;1;1;3;544,23;0;6,79;5;35;0;2;12600;
PHASE_3_88;26.10.2017 14:59;Okt 17;10;2017;45;2017 Toyota Prius Prime;;;;;225000;2,88;0;0;3;371,29;1;35,94;2;35;1;1;21000;
PHASE_3_89;26.10.2017 14:54;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;;2,73;1;1;4;;0;4,07;3;55;1;4;10800;
PHASE_3_90;26.10.2017 15:05;Okt 17;10;2017;45;2017 Toyota Prius Prime;1;0;0;0;175000;2,98;1;0;4;;0;0,22;4;55;0;2;26000;
PHASE_3_91;26.10.2017 15:01;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;375000;2,95;1;1;4;374,74;0;58,89;4;45;0;2;56136;
PHASE_3_92;26.10.2017 15:33;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;1;0;0;275000;2,77;1;1;4;;0;9,05;2;75;0;2;7021,714286;
PHASE_3_93;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_94;26.10.2017 15:11;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;225000;0,08;1;1;2;225,66;3;63,07;5;25;0;5;34008;
PHASE_3_95;;;;;18;2017 Toyota Prius Prime;1;0;0;0;;;;;;;;;2;55;0;2;;
PHASE_3_96;;;;;12;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;2;;
PHASE_3_97;26.10.2017 15:23;Okt 17;10;2017;45;2017 Toyota Prius Prime;;;;;50000;2,06;0;0;;289,12;2;23,79;3;25;1;1;33000;
PHASE_3_98;26.10.2017 21:27;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;;3;0;0;4;101,02;2;13,01;1;35;0;1;24000;
PHASE_3_99;;;;;17;2017 Toyota Prius Prime;0;0;0;0;;;;;;;;;3;25;1;3;;
PHASE_3_100;26.10.2017 15:07;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;;2,81;1;1;4;151,79;1;18,86;1;65;1;1;13656;
PHASE_3_102;26.10.2017 15:03;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;125000;-0,03;1;1;3;257,05;0;8,37;2;35;0;2;15000;
PHASE_3_103;;;;;9;2017 Toyota Prius Prime;1;0;0;0;;;;;;;;;;;;2;;
PHASE_3_104;26.10.2017 15:06;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;2,78;0;0;3;79,71;1;8,01;1;25;0;1;24000;
PHASE_3_105;26.10.2017 14:50;Okt 17;10;2017;45;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_106;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_107;26.10.2017 14:55;Okt 17;10;2017;45;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_108;;;;;3;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_109;26.10.2017 15:58;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;325000;2,83;1;1;3;194,31;1;3,03;2;65;1;3;8900;
PHASE_3_110;;;;;3;2017 Chevrolet Bolt EV;;;;;;;;;;;;;;;;1;;1
PHASE_3_111;;;;;40;2017 Toyota Prius Prime;0;0;1;0;;2,8;;;;;0;2,33;2;65;0;2;;
PHASE_3_112;29.10.2017 13:29;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;75000;2,06;;1;3;120,97;10;1,7;1;25;0;1;13600;
PHASE_3_113;;;;;32;2017 Toyota Prius Prime;0;0;1;0;;;;;;;0;4,05;2;75;1;3;;
PHASE_3_114;26.10.2017 15:24;Okt 17;10;2017;45;2017 Toyota Prius Prime;1;0;0;0;175000;0,06;1;1;2;301,72;0;59,61;2;55;0;2;32000;
PHASE_3_115;30.10.2017 09:52;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;-0,01;1;1;3;;0;3,77;2;55;0;3;9000;
PHASE_3_116;04.11.2017 16:29;Nov 17;11;2017;45;2017 Toyota Prius Prime;0;1;1;0;225000;2,67;1;1;3;972,69;1;1,38;4;55;1;4;4180;
PHASE_3_117;26.10.2017 15:20;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;0,16;1;0;3;265,21;3;27,15;1;35;0;1;29400;
PHASE_3_118;;;;;7;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_119;26.10.2017 15:28;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;50000;1,68;0;1;2;;0;;1;25;0;2;25200;
PHASE_3_120;;;;;17;2017 Toyota Prius Prime;;;;;;;;;;;;;2;35;0;1;;
PHASE_3_121;28.10.2017 23:58;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;175000;-3;0;0;3;;0;23,91;2;35;0;3;13200;1
PHASE_3_122;26.10.2017 15:39;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;1;1;0;125000;2,77;1;1;3;;1;;2;75;0;2;8742,857143;1
PHASE_3_123;26.10.2017 16:11;Okt 17;10;2017;45;2017 Toyota Prius Prime;1;0;0;0;125000;2,97;1;1;4;301,68;6;16,33;2;75;0;2;16317;
PHASE_3_124;;;;;3;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_125;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_126;;;;;24;2017 Chevrolet Bolt EV;0;1;0;0;;;;;;;1;114,44;2;55;0;3;;1
PHASE_3_127;26.10.2017 15:35;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;125000;2,88;0;0;2;;0;;2;35;0;2;8338;1
PHASE_3_128;26.10.2017 15:36;Okt 17;10;2017;45;2017 Totota Prius Prime;0;0;0;0;225000;-0,99;0;1;3;375,69;0;29,37;2;45;0;2;18400;
PHASE_3_130;02.11.2017 08:11;Nov 17;11;2017;45;2017 Toyota Prius Prime;0;0;0;0;125000;;0;0;4;124,85;1;20,95;2;35;1;2;99662;
PHASE_3_131;26.10.2017 15:47;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;-3;1;1;3;;0;15,74;2;35;0;2;16000;
PHASE_3_132;;;;;44;2017 Toyota Prius Prime;1;1;1;0;125000;2,87;1;1;2;273,83;5;25,89;2;55;0;2;;
PHASE_3_133;;;;;39;2017 Chevrolet Bolt EV;0;0;0;0;;2,6;;;;967,85;4;35,79;2;65;0;2;;1
PHASE_3_134;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_135;27.10.2017 15:35;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;125000;2,97;1;1;4;547,02;0;35,92;2;65;0;3;20742;1
PHASE_3_136;26.10.2017 15:36;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;;;;;275000;2,96;1;0;4;143,7;2;22,52;2;45;0;1;9600;1
PHASE_3_137;26.10.2017 15:22;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;1;0;0;0;175000;1,53;1;1;3;117,99;1;12,3;4;45;0;3;27000;1
PHASE_3_138;26.10.2017 15:35;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;275000;0,02;0;0;3;81,5;0;6,7;4;35;0;2;8834,4;1
PHASE_3_139;26.10.2017 15:29;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;;3;1;1;4;435,4;0;4,88;4;45;0;3;11520;1
PHASE_3_140;26.10.2017 15:27;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;225000;2,84;1;1;4;790,55;0;29,33;4;55;0;2;19886;1
PHASE_3_141;26.10.2017 15:50;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;175000;2,95;1;1;3;815,1;10;39,26;2;65;1;2;11700;
PHASE_3_142;26.10.2017 15:50;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;;2,82;1;1;3;258,65;0;40,24;2;;;2;7500;
PHASE_3_143;26.10.2017 15:36;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;1;1;1;0;175000;2,93;1;1;3;62,3;5;;3;65;0;3;18000;1
PHASE_3_144;26.10.2017 15:25;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;75000;-2,92;0;0;3;417,33;3;44,39;2;25;0;2;26664;
PHASE_3_145;26.10.2017 15:36;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;375000;-3;1;1;4;492,93;0;19,78;4;55;1;2;16350;1
PHASE_3_146;;;;;;;;;;;;;;;;;;;;;;1;;
PHASE_3_147;26.10.2017 15:48;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;1;0;0;0;75000;2,94;1;0;3;;0;9,65;2;35;1;1;9709,333333;1
PHASE_3_148;26.10.2017 15:46;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;1;0;125000;-2,98;1;1;4;;0;2,73;1;75;0;1;5000;
PHASE_3_149;26.10.2017 15:32;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;325000;0,97;1;1;3;482,54;0;24,08;2;35;0;2;8000;1
PHASE_3_150;26.10.2017 15:30;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;225000;2,96;1;1;4;413,35;1;22,28;4;35;1;2;20000;1
PHASE_3_151;;;;;22;2017 Chevrolet Bolt EV;;;;;;;;;;;;;;;;1;;1
PHASE_3_152;;;;;3;2017 Toyota Prius Prime;;;;;;;;;;;;;;;;1;;
PHASE_3_153;26.10.2017 15:20;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;;;;;;;;;;;;;;;;1;;1
PHASE_3_154;26.10.2017 15:50;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;0;0;0;0;50000;2,79;1;0;3;;0;38,53;1;65;1;1;7522;1
PHASE_3_155;26.10.2017 17:23;Okt 17;10;2017;45;2017 Chevrolet Bolt EV;1;1;0;0;325000;2,71;1;1;4;212;1;14,55;2;65;0;3;12400;1
PHASE_3_156;26.10.2017 15:47;Okt 17;10;2017;45;2017 Toyota Prius Prime;0;0;0;0;225000;2,56;1;1;4;514,49;0;59,89;4;45;1;3;29628;
